1 0.631260348454816 4 7
1 2.39447910078161 6 7
1 1.14456249236537 9.25 15
1 3.83730961440597 5 365
0 2.91326824011048 2.5 15
1 1.6784858807805 9 365
1 1.49426884837158 8 90
1 1.44765530075529 7 15
1 1.2794886927004 2 15
1 1.25873875722755 6.5 7
1 1.64145851477224 6.5 180
1 2.71322235588741 5 180
1 2.73416065820493 8 1
0 3.54990377895592 6.5 365
1 2.95043718314264 2 90
0 1.90069777234748 3 180
1 3.44661777379224 5.5 365
1 1.40324479991978 9.5 1
1 1.97104795656924 6 15
1 1.26249462293345 7.5 1
1 1.51083335722797 4 365
1 1.93866274638276 0.5 1
1 1.46058952178282 3 7
1 1.88194712143741 3.5 180
1 1.85999846046616 5 15
1 2.33441604016116 2.5 365
1 2.74990196773433 1.5 15
1 2.09025126144115 5 7
1 1.41121718485374 4 30
1 2.02034633536823 3 365
1 1.90113397440291 1 7
1 2.01694245002 5.5 15
1 1.94252939835133 6 1
1 1.85731393114838 7 365
1 1.74851879970811 5 30
1 2.19387505904888 8 365
1 1.81255446864816 8.5 90
1 1.44258237653412 7.5 90
1 2.57646863495756 8.5 365
1 1.7325927457714 1.5 1
1 2.16882800508756 3.5 30
1 2.49390630258131 0.5 30
1 1.71338717686012 9.5 15
1 1.62569969677134 9.25 180
0 1.71190710859082 0.5 180
1 3.36345472026733 9 180
1 1.54065810663451 6 365
1 1.86260631481127 1.5 15
1 0.977551140531432 6.5 1
1 1.61123469330778 1 180
1 1.28729323795415 6.5 365
1 0.913713800138794 9 7
1 0.94053947176144 9.25 1
1 1.37659391098714 4.5 180
1 1.20922635264287 6 7
1 0.997937020874815 3 15
1 0.898676149416133 5.5 365
1 0.996055163705023 8 90
1 2.3620830232976 2.5 365
0 2.3425333226769 0 1
1 0.905802091045189 2 30
1 1.80369911415619 7.5 90
1 1.73271138063865 2 7
1 0.90311122246203 6 180
1 1.72052700453787 9.25 180
1 2.52363867980603 6 1
1 1.0984331441141 1.5 1
1 1.0644235718064 9.25 7
1 1.98736795077275 4 365
1 1.09545217851701 7 15
1 1.30774824651599 4 1
1 0.946688260431984 6.5 180
1 3.74494798025989 5 90
1 1.40914454589074 4.5 7
1 1.39359039570263 9.5 365
1 1.09502201386204 8.5 90
1 1.15054646004865 9.5 180
1 1.15657933066541 9 1
1 2.17963796739059 4.5 1
1 1.6436519017152 4.5 30
1 1.6496120216616 6 30
1 1.83061745985469 4.5 365
1 1.19588973898499 3 30
1 1.01060378513648 7.5 365
1 1.11500821841764 9.5 7
1 1.82239573034167 9.25 15
1 1.90792363294167 4.5 15
1 1.9360274218634 2.5 180
1 1.63343934000295 0.5 180
1 1.83240966164158 9 365
1 1.33607662667055 1 7
1 1.38213895978697 8 180
1 0.745636243722402 4.5 90
1 1.40968640241772 6.5 7
1 0.832014815779985 2.5 15
1 1.71155543011264 7.5 1
1 0.872443652202492 8.5 180
0 1.29732286650688 8.5 15
1 0.69384502300818 3 90
1 1.26095387880923 9.25 30
1 0.85837560769869 4.5 90
1 1.39081651289598 4.5 180
1 2.12848701280018 1 15
1 0.843582169749425 6.5 365
1 1.46399642586766 5 90
1 1.6797712429543 5 365
1 0.681957686887472 4 15
1 0.586689950912842 6.5 30
1 0.627191537976614 5 30
1 0.639668727933895 0.5 365
1 0.719534456191468 2.5 90
1 0.667945186447469 4.5 7
1 0.951733110749046 7 365
1 1.17541842945502 7.5 1
1 0.581886294661672 5 180
1 0.733934859497822 1.5 1
1 1.39652849576669 5.5 15
1 0.66994115045236 3.5 30
1 0.896208966441918 5.5 365
1 1.51906927462551 3.5 180
1 1.23002790787723 8 90
1 1.02171954170626 6.5 90
1 1.78491495570052 8 180
1 0.638076665913104 4 7
1 0.793511909520021 6 30
1 0.740107495890697 7 7
1 1.09623885157635 7.5 30
1 0.711511055225856 1 7
1 2.37016377953114 1 1
1 0.924473652034067 4 90
1 2.37930470299034 3.5 7
1 1.08843098575017 9 7
1 1.13061761079007 9.5 365
1 0.909054135845508 5 1
1 0.894658864330268 4.5 1
1 1.52329998173809 2.5 30
1 0.8153042018821 3.5 365
1 0.675130898351199 8 1
1 1.07583214221813 2 30
1 0.946877231006511 1.5 90
0 3.60704775732302 9.5 1
1 1.15170896115887 9 90
1 8.12279555707937 0.5 30
1 1.23376626512618 2 1
1 1.03134134395805 7.5 15
1 0.999928154953523 8 30
1 1.34217047500715 2 15
0 8.77805479132803 2.5 365
1 1.01867803861387 1 180
1 1.31081554277625 5 180
1 1.4142431251239 8.5 365
1 1.4211791298585 4 1
1 4.74594184708258 1.5 15
1 1.70481514552375 2 30
1 2.25332008738769 9.25 1
1 1.19056851873756 6.5 180
1 1.31360540028254 6 7
1 1.05010815904825 3.5 15
1 2.83298709154769 2.5 30
1 1.45339742580836 9.5 15
1 1.43118633242557 9 30
1 1.46433739828353 8.5 30
1 0.733872589073144 7 1
1 5.14784493921616 3 7
1 1.95909517089603 8.5 1
1 1.52981271548197 9.25 30
1 5.92735201408505 1 1
1 1.8255158761167 2 15
1 2.06356842153764 4.5 1
1 0.883165283812559 8 7
1 1.27817221770238 6 180
1 2.61795705877012 2.5 15
1 0.853697300772183 2.5 90
1 1.49936517309106 4 90
1 1.06018539481738 0.5 30
1 1.35779514923343 7 15
1 2.12698590943182 8 1
1 1.23888751036429 4 30
1 0.553076721989783 3.5 180
1 1.45317042160605 7.5 90
1 4.82222854130669 6 90
1 4.5227260789834 0.5 90
1 0.805123231271864 4.5 15
1 1.16834203012695 9 1
1 0.909539730855613 9.25 90
1 1.59260956423532 4 15
1 1.68760025767551 5 7
0 3.04869209958997 0 1
1 2.58815581422823 3 365
1 1.54877692430455 6.5 7
1 0.844985108880792 3.5 1
1 0.87267418798001 4 180
1 1.32951290090568 4 365
1 1.77545390275191 3 90
1 1.00873120951292 8.5 180
1 0.743605394236511 9.25 15
1 0.90368078861502 2.5 7
1 1.45805403061968 3.5 1
1 1.92831708381709 8.5 365
1 3.0657180185226 8.5 30
1 2.92492801974004 6 90
1 2.72544022816874 9.25 1
0 2.21073898924806 0.5 365
1 1.51096774428152 2 90
1 1.51366251357831 1.5 7
0 2.85202978584857 1 180
1 2.25652984229964 0.5 90
0 2.68867339589633 4 365
1 2.214232801256 0.5 1
1 1.35713224865321 4 30
1 1.72900467713771 9 30
1 2.26702184372698 8.5 180
1 2.55161357122415 9 180
1 1.85707549760991 4 15
1 2.06275670039759 1 7
1 1.17375964239182 9.25 365
1 2.15010683084256 5 15
1 2.04213403270114 8.5 15
1 1.66360331739997 9.25 7
1 2.02107154435362 4 90
0 3.41893897271075 5.5 365
0 3.15047752385726 6 365
1 1.70392282582179 4.5 15
1 1.52866380859632 8 7
0 2.29072929326503 7 365
1 2.94945775579254 9.25 90
0 3.56522929537459 3 180
1 1.32988661261334 5.5 1
1 1.99387782947451 7 15
1 2.07730368513148 6.5 1
1 2.07937449475867 9.5 90
1 2.22549758295645 7.5 30
1 1.59432628352079 2.5 1
1 1.75347041730129 1.5 30
1 2.21906147044501 3.5 7
1 1.74069690289616 3.5 180
1 1.54625814362953 6 15
1 2.01316594188393 3.5 15
1 2.38829461281421 1 15
1 1.34204854388372 2 7
1 2.55841735808644 9 365
1 1.53852913351147 9.25 30
1 2.39375690145243 1.5 180
1 2.06399043201236 4.5 30
1 2.00080477820302 2.5 15
1 1.63242193560291 7 30
1 2.38739112402254 4.5 180
1 1.16753876126313 3.5 90
1 0.704450791716226 8.5 30
1 2.14665860077366 9.5 365
1 1.46563693696226 2 15
1 1.37152588482422 6.5 15
1 0.48105390323326 9 180
1 1.28232470415242 7.5 30
1 1.18376986362273 3 30
1 2.82075120278751 3.5 365
1 1.02005576093506 8.5 180
1 1.04502350640541 9 15
1 0.908376938066794 2 180
1 1.42198300245218 9.5 90
1 0.950329850398702 5 30
1 0.98454318723816 2 30
1 3.85703021752124 9.5 1
1 1.84733484387107 6 15
1 1.41096092206135 2.5 15
1 1.71644186608319 4.5 1
1 0.758367610367713 7.5 15
1 0.622156636512955 8.5 7
1 1.81577461863344 3.5 180
1 2.03279033444414 5.5 365
1 0.628549883884261 9.5 15
1 1.5696169364528 6 180
1 1.12665113862022 6.5 365
0 3.76894745515892 1 30
1 2.12668977762223 1 15
1 1.33164166903589 5.5 7
1 0.593488903657999 4.5 365
1 1.32801443166682 8 365
1 2.35215234397037 2.5 30
1 0.458922200952657 5.5 1
1 0.873357615535497 9.5 7
1 1.51923558748968 3 90
1 0.630628240163787 6 30
1 6.11443245629198 1.5 180
1 3.85228908986028 1 7
1 1.70714978715114 5.5 180
1 0.577570837675012 0.5 7
1 1.60078262114257 7.5 365
1 0.734902862124727 6 365
1 0.516143560846103 3 365
1 1.11046471261943 6 90
1 0.655141373514198 8 90
1 1.35906782172969 4.5 7
1 2.28618075692793 4 7
1 0.831843920124811 4.5 15
1 1.48814023788145 6 1
1 3.08970680837228 7 1
1 0.766571457701502 6.5 7
1 1.35209468731773 8 7
1 0.826410610752646 5.5 15
1 0.771461405965965 4.5 90
1 1.09174894058378 3 180
1 1.16327307457686 0.5 180
1 1.3003259562829 3 7
1 1.18350754096173 0.5 15
1 2.68444061276386 5.5 30
1 0.825691261008615 3 365
1 3.47149316241848 0.5 7
1 0.695276139129419 9.5 30
1 0.740101016883273 9.5 15
1 1.09772319614422 6 180
1 0.944882957002846 9.5 1
1 1.43599085221649 4 30
1 1.03591798144043 4 180
1 0.777319744491251 5.5 365
1 0.932228680176195 1 90
1 0.722845376934856 9.5 7
1 0.786634463467635 6 1
1 3.59485213633161 0.5 90
1 0.822722698067082 8.5 1
1 5.87552381522255 2 365
1 0.679055300250184 9.5 90
1 0.920954238739796 5 180
1 0.850836202589562 8.5 15
1 0.833380726486212 4.5 15
1 0.896165198704693 5 365
1 2.05385855826898 2 90
1 1.05439618389937 7.5 30
1 0.708885524072684 9.25 15
1 1.43830406124471 9 1
1 0.66949727627798 4.5 365
1 0.967316224705428 5.5 90
1 1.17821278865449 3.5 7
1 1.13714646056178 9.25 7
1 1.64999393245671 5 15
1 0.748291582072852 9 180
1 0.714819631277351 1 15
1 1.60766700655222 3.5 1
1 0.575017342285719 1.5 90
1 1.15413223113865 1.5 180
1 1.44945835953695 1.5 30
1 1.0875493628555 9.5 365
1 1.37071144685615 4.5 30
1 0.912623305252055 7 30
1 1.20174455145025 6.5 30
0 2.43907653965289 1 365
1 1.37807519757189 4 90
1 2.44398912796169 9.5 365
1 2.20827665773686 8 30
1 3.8768752750766 8 1
1 1.70605431075091 4 15
1 3.03887446969747 4.5 7
1 2.19525500843883 6 365
1 3.25728934039944 5.5 7
1 2.21795271188603 6.5 180
1 2.37770842880127 5 7
1 1.67273359547835 5.5 90
1 1.88209788108361 8.5 15
1 1.96760390422423 5 1
1 3.10287848574808 9 90
1 2.0451028975076 9.5 15
1 2.92194345782627 8.5 30
1 2.78110727336025 8 180
0 3.48921548918588 2 90
1 1.6854648484732 6.5 7
1 2.78600235335762 0.5 1
1 1.84080998238642 8 15
1 2.29663200624054 6 7
1 1.94702379984665 4 1
1 1.67650180487544 9.25 1
1 2.80607562258956 1 15
1 2.00653029509704 6 30
0 2.42233769653831 1.5 90
0 3.02788589659031 0.5 7
1 1.87072804957279 0.5 30
1 4.8485519727983 3.5 180
1 1.63692006008932 7 30
1 1.80894426745363 7 90
1 1.90764641921851 5 15
1 1.68862690831884 7 7
1 2.25718489431893 6 90
1 2.27916113493848 3.5 15
1 1.46129125542939 6.5 15
1 1.48450334076188 9.25 7
0 2.35997946094722 5 365
1 1.55661038050312 2.5 15
1 2.87755628768355 9 180
0 2.08947799296584 1 180
0 4.83202473862912 3 180
0 3.07338967383839 2.5 365
1 1.3434458875854 9 7
1 2.62739765641163 6 15
1 2.26800925165298 9.25 90
1 1.47745504140039 3.5 7
0 2.11661344746244 1 30
1 2.05622097168816 4 7
1 1.50574393081479 4.5 15
1 1.31336903819647 6.5 180
1 1.94514075166148 5 15
0 4.95372857421444 4.5 365
1 3.92558307176569 1.5 7
1 1.86865391941456 0.5 15
0 4.26805966346637 1.5 365
1 1.44648375923816 3.5 15
1 1.46883914518412 4.5 15
1 1.69022197509366 3.5 1
1 2.95632825532175 9.5 180
1 1.30115428014642 8 30
0 2.72416483886013 0.5 180
0 3.43993082409179 0.5 30
1 2.0543288675085 8.5 90
1 3.05235042928553 4 15
1 1.79152561917499 5.5 15
1 2.1913745044094 7.5 90
1 1.32280088169409 5.5 90
1 2.13768921796418 8 90
1 1.72822374645079 6.5 7
1 1.85358440239634 3.5 30
1 1.99844447785108 8 15
1 1.76202261951971 7 90
1 0.876213883842411 9 180
1 1.31025346588922 9.5 15
1 3.01865600229917 2 7
1 1.59376692343494 2.5 180
1 3.2672446217814 4 90
1 3.87478756089422 7 365
1 2.01944991327355 6.5 15
1 1.55429385090292 3 30
1 2.51388197109691 2 90
1 1.84405656510035 9.25 180
1 1.29784098476375 4 7
1 1.71940258048244 6 7
1 1.47532023591566 4.5 7
1 1.81220383045456 7 1
0 3.22281639767243 1 180
1 1.48454228164565 2 15
1 2.5026168875429 9.25 30
1 1.45570942737595 1.5 15
1 1.5062169568514 9 7
1 2.38589084358023 8 1
1 1.77429744916094 9.5 1
1 1.01405705412526 7.5 180
1 2.14595223131255 1.5 1
1 1.26813784709475 4.5 180
1 1.30747357000928 9 90
1 2.75571298940986 4 1
1 0.988496139419112 9.25 90
1 1.77728965262213 3.5 15
1 1.64478525662798 1.5 365
1 0.600012980446081 9 30
1 1.28055181990385 5 90
1 1.26955496690744 5.5 7
1 1.22807157357693 6.5 365
1 0.96871833186151 4 7
1 1.05791965707476 5.5 15
1 0.675320398167514 4.5 7
1 0.988283788780791 9.25 15
1 0.620900027922744 8.5 30
1 0.873828854324984 5.5 180
1 1.59647746911469 1 15
1 1.02576226161636 2.5 90
1 0.835495181386705 3.5 1
1 1.31408091648018 8.5 7
1 1.0921813941909 4.5 15
1 1.16747552959487 9.5 7
1 1.03418958998373 3 180
1 0.68630034639682 1 180
1 0.960221875071056 3.5 30
1 0.523532794493804 2.5 7
1 0.541447017893461 8 180
1 0.929042239277806 4.5 1
1 0.950902518357907 5 7
1 0.736508109005626 2 1
1 0.623436346759263 6 365
1 0.714969624246351 9 90
1 0.885608156550461 1 1
1 0.693309787407543 4 15
1 0.765152331574882 2 180
1 0.751255103503809 1.5 30
1 1.23528507927904 0.5 180
1 0.978109533836232 1.5 180
1 0.620978514342369 2.5 365
1 1.35493158852023 6 30
1 1.71020730980263 0.5 1
1 1.01260371150192 8 90
1 0.881680514991785 3 365
1 0.641586935029864 4.5 30
1 0.769975925800281 2.5 1
1 1.0194096915634 6 7
1 1.41530454994836 0.5 90
1 0.588551246349198 7 180
1 0.8048281222882 7.5 7
1 0.762613899642929 8.5 1
1 1.73395760224002 7.5 30
1 0.498560528877533 9.25 30
1 0.965851766321975 8.5 90
1 0.842225693736964 4.5 90
0 2.63706762661604 6 180
0 3.31794939135216 0.5 180
1 2.20957051325604 6 7
1 1.92957081512668 7.5 180
0 3.71055808372421 0.5 30
1 2.97090448051767 9.25 7
0 2.57600096598708 6.5 180
0 2.13471620367182 1.5 365
1 2.14700385640026 4.5 365
0 2.99602737968507 0 1
0 1.73268521662976 0.5 365
1 1.85264295471188 5 1
0 2.65862633672168 2.5 365
1 1.88525376017878 2 180
1 2.14852287048961 7.5 7
1 3.88896677156663 2 1
0 1.93454111858227 2 365
1 2.09146384719315 5.5 15
0 2.95374342487503 1 180
1 2.53090719735519 7.5 90
1 2.73282498283061 2 90
1 2.61514455840006 9 15
1 1.48938274958982 8 7
0 2.35237776117447 2 30
1 2.8774271547918 8.5 365
0 2.48792380779923 4 180
1 3.93576188427778 7 180
1 1.77593817685101 7 1
1 2.94981668892979 6 90
1 1.55887764419913 8 1
0 2.67104168081732 5.5 180
0 1.32533828401483 5 365
1 1.8780894594247 5.5 30
0 2.20785709434222 0.5 15
0 2.69435063807941 8 365
1 3.03545865501474 9.25 90
1 2.15481084018211 8 90
1 3.16230116144834 9.5 180
0 4.4780088599091 9.25 365
1 1.49404786162268 6.5 15
1 3.4832550733172 8.5 90
1 2.05228704898673 8.5 15
1 2.24247805776304 8.5 7
1 1.93967262106889 3 1
1 2.2145006678893 2.5 30
1 1.65120755884527 7.5 1
1 1.70642728308667 1 1
0 1.72260876783912 9.5 30
1 4.23484464971625 4.5 30
1 3.0144861780891 4.5 15
1 5.87530922894621 3.5 365
1 2.29408680296183 8.5 30
1 2.11764691676581 7 30
1 2.9052095361003 1 30
0 3.68224531534179 6 365
0 2.84392371723879 3 365
1 2.43529987094917 6 180
0 2.38789075294153 1 365
1 2.21403789988471 2 7
1 3.37438112703421 8.5 365
1 4.18641943444527 9 90
0 3.16641566105864 1 90
1 3.35271283781367 2.5 1
1 2.20779038088585 6.5 15
1 2.51314089066909 7.5 1
1 1.87989464707425 9.5 7
1 1.69941542710876 8.5 15
1 3.09665542197763 8.5 90
1 2.50653233414232 9.25 1
1 3.84259186307099 8 180
0 3.91280521029148 4 365
1 4.02479416181814 3 15
1 3.68830144822641 5 90
0 4.52792561902424 2.5 365
1 2.77991532522719 9.5 365
1 2.94640283154877 0.5 15
1 1.58648765725593 8.5 7
1 2.42809330827731 2 1
1 2.38017312292868 1 1
1 2.29201838393419 3.5 7
0 2.56504033749115 3 90
1 2.70969382749536 5.5 1
0 3.02419615567487 0.5 180
1 5.23078961866122 7 365
1 1.80884874006733 1 7
1 5.54792305312185 5.5 365
1 2.73067083248498 5.5 15
1 2.52862807247948 4 30
1 3.18297538998013 3.5 30
1 1.94861162051711 9.5 1
0 7.34939588097222 4.5 365
1 2.47611492223041 6 7
0 5.61122567109669 0.5 90
0 4.11902797587936 2 180
1 2.52935497747421 9.25 30
1 2.73884489121337 2 15
1 2.02073158399253 6.5 7
1 1.9993310542086 9 15
1 1.6158433894052 7.5 15
0 3.36581614556235 3 180
0 1.50718853625631 2.5 365
1 2.57491958988203 4.5 90
1 1.13652317366041 5.5 180
1 1.65692689207162 2.5 1
1 1.67667117959536 4.5 1
0 1.5890518473575 2.5 7
1 4.37315366143366 8 365
1 1.41615749063067 4 15
0 1.45043582208518 2 180
1 1.8731740375315 1.5 7
1 1.18394967254835 7.5 1
1 3.91219501887417 1.5 90
1 1.43397918015626 9.5 30
1 1.41965101027699 6.5 15
1 2.19346214045618 0.5 7
1 1.94060684546321 3.5 1
1 1.81711380880597 8.5 365
1 1.16546417504742 3.5 30
1 1.65469578486454 6.5 90
0 2.78183267148734 5 180
1 1.27699810275863 8 15
1 1.99032120276297 5.5 15
0 2.36476806718383 5.5 365
1 1.33220042231324 5 1
1 3.10142013852692 5 90
1 1.39358258583252 8.5 15
1 3.41826785059357 2.5 15
1 2.56612737928708 6.5 30
1 1.47146244534315 2.5 30
1 1.56704415273907 7.5 90
0 1.84650157499664 3 90
1 1.66446725561127 8.5 180
1 1.58441002141763 9.25 1
1 1.49838606214553 3 7
1 1.83322330240708 6 1
1 1.46848330895773 4.5 7
1 1.51335389055157 2 7
1 1.63163306119941 9.5 90
1 2.07868403615748 3.5 15
1 1.76221214988982 2 15
0 1.84204026618727 1 90
0 1.52124623230884 3 180
1 2.03911093803981 2 30
1 1.99638512937327 9 90
1 1.63823280370571 5.5 30
0 4.86525694258899 2.5 180
0 3.28487897352761 1 365
1 1.51089125050385 7.5 365
1 4.18691431926482 6.5 180
1 1.1949388792541 1.5 30
1 1.49359752830424 6.5 15
1 2.7372355824009 6 90
1 1.97135392375731 1.5 1
1 1.65823881088181 9.25 365
1 1.29814275644822 6.5 7
1 2.26201850149664 8 7
1 2.49823210940849 4 365
1 3.16276879468569 3 1
1 1.31633966803565 9.25 7
1 2.40257463311718 8 365
1 1.32173888106536 3.5 15
1 2.87395798901525 8 15
1 1.21784342402953 4.5 7
1 2.09658179644794 4 90
1 3.69045447753342 3 15
1 5.5952682173629 3 7
1 2.06295368890369 8.5 1
1 1.08810322681893 5.5 365
1 2.01154343655708 3.5 7
1 2.39969209452738 9.25 90
1 9.33135307852626 6 1
1 1.11249447203954 2 30
1 0.928831272328352 9.25 15
1 2.66543383730186 1.5 7
1 2.34466244353189 9.5 365
1 1.50519620672549 5.5 90
1 2.56863016779334 8.5 90
1 1.91189828252118 5.5 30
1 1.93488976531262 9.5 1
1 1.90987546431006 2 90
0 2.15921490141773 0.5 7
0 2.82617136147019 1 30
1 2.02178793463372 8 90
0 2.89283742440057 1 180
1 2.53620289159426 4 15
1 2.00588884310582 6.5 90
1 1.37911616035853 1 90
1 1.01742261988238 6 365
1 1.40311618450778 4.5 30
1 2.68664218516278 8 180
1 2.26114640452488 1 15
1 2.77511248360497 7 30
1 1.00625682033296 5.5 1
0 3.31557292303387 9.25 30
0 4.51544191227367 2 365
1 1.65994889372905 5.5 15
1 2.33108743458888 7 365
1 1.49563332684284 2.5 180
1 1.04666096135952 9.5 7
1 1.19210463956188 3.5 90
1 2.21394570298435 7 365
1 3.84082011528335 9.25 1
1 3.08722720556216 2.5 1
1 1.58035864950216 7.5 180
1 2.51701343765853 4.5 30
1 3.19252393436727 0.5 180
1 1.20666011612957 2 15
1 1.30699322758846 1 180
1 1.02649164353534 9.25 365
1 1.5683787116559 6.5 7
1 1.6613383926433 6 15
1 2.05952658024216 2 7
1 2.11317518463147 8 365
1 0.923170037778618 9.5 30
1 2.39037916144116 6 90
1 2.55785136316081 6.5 90
1 1.80202432755141 1 15
1 2.46491794470239 4 7
1 1.90355253486268 5.5 1
1 1.4971100656403 9.25 15
1 1.21865514737874 5 365
1 2.75838627345183 4.5 1
1 0.499417243612697 8 15
1 1.39594289259003 2.5 30
1 1.89782881361316 0.5 15
1 2.93685492671466 6.5 365
1 1.62007936112604 4 90
1 1.0976036200027 6.5 30
1 1.04191680212898 1.5 90
1 1.09615103065335 8 30
1 1.52200965676093 2.5 15
1 1.7851797850999 4.5 15
1 1.58814503555186 7 7
1 1.39575543249521 2.5 180
1 1.52253430353812 5 90
1 1.69095980475322 3 7
1 1.98994990498795 8 7
1 4.94152060023407 9.5 180
1 2.60632624999744 5.5 15
1 3.00402842993935 1.5 30
1 1.56899723941569 2 1
1 1.12308340163145 5 180
1 3.19600749236633 7 1
1 3.16053889495197 5 15
1 2.04091188318853 9.25 30
1 0.826969198888037 3.5 7
1 1.83060218160063 1.5 15
1 3.92278606154105 0.5 365
1 1.09643025865626 1.5 1
1 2.28592826708155 5.5 365
1 1.33160291425224 3 1
1 1.82074601116619 4.5 180
1 4.05489202867147 2 180
1 2.3137032346873 4.5 15
0 2.12562407835333 1 90
1 1.94101159633351 3 30
1 1.53380475354584 5 7
1 1.4557004363528 5.5 7
1 1.36753660550266 7 1
0 1.64232820204756 0.5 180
1 1.76183367872284 4 15
1 1.759121981112 8 15
1 1.46643281809168 6.5 7
1 3.19051434108587 7.5 15
0 2.20226915628859 5 365
1 2.06231531220146 1 1
1 1.7899042619506 1.5 30
1 1.68694759688901 9.25 365
1 2.0263710555032 8 180
1 1.56694584604338 3.5 15
1 2.59306785885178 5.5 15
1 1.84212564732229 3 15
1 1.81427542914594 6.5 15
0 1.74541406744072 1 180
0 2.24867260243582 6 365
1 1.51495720239029 3 7
1 2.84645657525562 0.5 1
1 2.42033456244712 8.5 365
1 1.90116355765781 9.5 1
1 4.60114438891696 7 30
1 2.12142084140191 9.5 365
1 1.3208714381235 5.5 1
1 1.58063896808778 6 1
1 1.47497483159441 9.25 7
1 1.61357931707971 7.5 180
1 1.39376487652771 9 90
0 2.10208154412521 0.5 30
1 1.70238764023747 2 90
1 2.0522461387061 9.5 30
1 1.62081212068165 5 15
1 1.28150216516201 6.5 180
1 1.63327633022766 4 30
1 2.44552923082028 7 365
1 1.14031578613731 8.5 90
1 2.41037768456704 9 1
1 1.2418621148704 9.5 180
1 1.33569657241765 8.5 1
1 1.31621600001199 9.25 1
1 2.16815181642676 5 1
1 1.3638927335378 8 30
1 2.2152181689471 9.5 1
1 3.42418340409677 7 15
1 2.90829976288114 6.5 7
1 2.2784502601362 5 90
1 2.60303137787014 9.5 180
1 3.47883786113016 8 30
1 1.85975334207797 5.5 1
1 7.41892150928925 3 15
1 2.29435367383303 9.5 7
0 5.37629324852787 2 365
1 2.25886282577449 9 365
0 2.34006040417353 1 365
1 1.8577214555562 4.5 1
1 4.06060340781005 1.5 180
1 6.29292522530795 3.5 15
0 3.481537785814 1 180
1 6.52823042335785 1.5 90
1 3.645778877255 7.5 30
1 2.61612438248812 5.5 365
1 2.47658832638717 3 7
1 1.68659018288872 0.5 1
1 2.80146225795761 6.5 365
0 5.70637021026687 2 30
1 3.71688222695502 8.5 90
1 5.99269203078438 3 180
1 3.05511360120272 5.5 15
1 1.33792739122509 8.5 180
1 1.77986286048963 4 7
1 1.18630053868674 9.25 30
1 2.95555357663034 6.5 180
1 6.9943643902152 1.5 365
0 6.44889689179581 0.5 15
1 1.92344548304482 8.5 1
1 2.87521270510206 5 7
1 2.6130323287598 9.25 90
1 1.4641977731053 7.5 365
1 2.87826883630623 5 30
1 3.31913628974689 9.5 30
1 1.86033534730814 7 90
1 1.55942686974504 9 180
1 2.44106095206826 5 365
1 5.99491530284376 1.5 7
1 3.82696241870235 2 7
1 3.46994084858579 2 15
1 5.26252028188628 4 365
1 2.52945118536809 7.5 7
1 6.44126260118264 3.5 90
0 4.1617636448982 0.5 180
1 6.99079417451412 7 7
1 1.42310331347562 8 90
1 1.98840698707499 2 1
1 3.15107865673781 2.5 30
1 2.81119575208868 3 7
0 2.39921694940131 1 365
0 3.47198631925858 0 1
0 5.60562625182502 2.5 365
1 2.43178479088238 2 7
1 2.67168444932031 3 30
1 2.64963979371532 9.5 7
1 1.56045564248052 4.5 7
1 3.99218066311732 1.5 7
1 1.86092942733376 5.5 1
1 0.83033883391181 4.5 30
1 1.49773250399448 3 365
1 1.83034607878653 5.5 90
1 1.2346839497186 9.25 365
1 3.70095345618029 6.5 90
1 3.38592289941153 5 1
1 1.03096400653885 8 1
1 2.73224529347499 4 90
1 2.54034929370391 7 1
1 2.51379289006581 2 90
1 1.34038732931367 7 7
1 1.46605397132225 6 365
0 2.75220765029371 0.5 365
1 1.82807420566678 4 1
1 1.32731394623988 8.5 90
1 6.12747031486651 9 365
1 1.19453524859273 6 1
1 1.89871056258562 3.5 30
1 4.51980825221108 8.5 1
1 2.25119200890185 9 90
1 1.58170849326416 9 7
1 2.47503973361745 2.5 180
1 1.6786190054263 9 1
1 1.83807696777512 3 180
1 2.24933128264092 5.5 180
1 1.12635037740983 8 30
1 2.04479266818089 3 90
1 5.49377106486645 7.5 90
1 2.56837610578805 0.5 15
1 2.71947891211312 8.5 30
1 3.12875084712869 5 15
1 1.39298303339456 2 30
1 1.08810526807793 8 15
1 2.49117890774505 4.5 365
1 1.30710194299172 7.5 15
0 7.40626380110916 3.5 365
1 1.6924687979772 5.5 7
1 2.78875323188549 3.5 15
0 2.35544973336801 4 365
1 2.83989120608021 4.5 30
1 2.50599528780731 4.5 7
1 1.72661511733895 7 180
1 1.68282073303999 8 90
1 2.56384564183827 8.5 15
0 2.31358701476711 3 365
0 3.20948928134749 1.5 90
1 3.27615453930048 4 15
1 2.43608794678585 9 7
1 2.32451561195194 2 1
1 2.57050398694992 5 30
1 4.62702822635765 6.5 180
1 2.73840887377446 3 15
1 1.69260373382713 8.5 1
1 1.73531863126846 2 7
1 2.32577139088244 7 30
1 4.20181937009329 9 365
1 2.24467614639434 7.5 1
0 2.45206441299524 2 365
1 3.29119339749741 4 180
0 3.38951635909325 3.5 180
0 6.30727310324437 5 365
1 1.73076341397245 9.25 15
1 2.71854945459927 9.25 1
1 1.94658471904404 9.25 30
1 3.08946006033511 8 7
1 2.48568608243659 9.5 365
1 5.28436298652377 4.5 180
0 3.21655032096896 2 90
1 1.8754433337308 5 7
